recall_id,title,organization,product_name,issue,category,updated_at,data_received_at
76881,Philips Breast Coils,Medical devices,Philips Breast Coils,Performance,Radiology,2025-01-30,2025-06-20 15:13:01.237253
76883,CIC-C1q - Circulating Immune Complexes (CIC) ELISA,Medical devices,CIC-C1q - Circulating Immune Complexes (CIC) ELISA,Performance,Immunology,2025-01-30,2025-06-20 15:13:01.237253
76884,Medline Endotracheal Tubes,Medical devices,Medline Endotracheal Tubes,Labelling and packaging,Anaesthesiology,2025-01-30,2025-06-20 15:13:01.237253
76885,Azurion and Allura Systems,Medical devices,Azurion and Allura Systems,Performance,Radiology,2025-01-30,2025-06-20 15:13:01.237253
76869,MVITA wooden maracas recalled due to ingestion hazard  ,Consumer product safety,MVITA wooden maracas,Ingestion hazard,Toys and games,2025-01-29,2025-06-20 15:13:01.237253
76871,Clarity II Main System Body,Medical devices,Clarity II Main System Body,Performance,General and plastic surgery,2025-01-29,2025-06-20 15:13:01.237253
76873,D. Effe T. brand Lemon Delight and Tartlet with Forest Fruits recalled due to Salmonella,CFIA,"Lemon Delight, Tartlet with Forest Fruits",Salmonella,Other,2025-01-29,2025-06-20 15:13:01.237253
76878,MOSAIQ,Medical devices,MOSAIQ,Performance,General hospital and personal use,2025-01-29,2025-06-20 15:13:01.237253
76880,"24.0mm, 35.0mm, And 45.0 Mm Acutrak 2 4.7 Screws",Medical devices,"24.0mm, 35.0mm, And 45.0 Mm Acutrak 2 4.7 Screws",Performance,Orthopaedics,2025-01-29,2025-06-20 15:13:01.237253
76111,Transport Canada Recall - 2024456 - BMW,TC,SUV recalled by BMW,Brakes,Car - SUV,2025-01-28,2025-06-20 15:13:01.237253
76866,Century brand Flaked Light Tuna Hot & Spicy recalled due to undeclared wheat,CFIA,"Light Tuna Flakes in Hot & Spicy Sauce, Flaked Light Tuna Hot & Spicy Style or Light Tuna Flakes Hot & Spicy Style*",Wheat - Gluten,Canned,2025-01-28,2025-06-20 15:13:01.237253
76870,MEDRAD® Centargo Injection System,Medical devices,MEDRAD® Centargo Injection System,Performance,Cardiovascular,2025-01-28,2025-06-20 15:13:01.237253
75091,Transport Canada Recall - 2024067 - BLUE BIRD,TC,School Bus recalled by BLUE BIRD,Lights And Instruments,School Bus,2025-01-27,2025-06-20 15:13:01.237253
76868,Al-Watan brand Tahini recalled due to Salmonella,CFIA,Tahini,Salmonella,"Nuts, grains, and seeds",2025-01-27,2025-06-20 15:13:01.237253
76874,Transport Canada Recall - 2025024 - TOYOTA,TC,SUV recalled by TOYOTA,Fuel System,SUV,2025-01-27,2025-06-20 15:13:01.237253
76875,Transport Canada Recall - 2025025 - WINNEBAGO INDUSTRIES,TC,RV Trailer recalled by WINNEBAGO INDUSTRIES,Accessories,RV Trailer,2025-01-27,2025-06-20 15:13:01.237253
76876,Transport Canada Recall - 2025026 - ASTON MARTIN,TC,SUV recalled by ASTON MARTIN,Visual System,SUV - Car,2025-01-27,2025-06-20 15:13:01.237253
76850,Health Canada warns that infant self-feeding devices available on AliExpress.ca pose choking and aspiration hazards,Consumer product safety,Infant self-feeding devices,Choking hazard - Aspiration hazard,Household items,2025-01-24,2025-06-20 15:13:01.237253
76579,Transport Canada Recall - 2024701 - HYUNDAI,TC,SUV recalled by HYUNDAI,High Voltage,SUV - Car,2025-01-23,2025-06-20 15:13:01.237253
76827,Tala Muse Battery Powered Portable Lamps recalled due to fire hazard,Consumer product safety,Tala Muse Battery Powered Portable Lamps,Fire hazard,Household items,2025-01-23,2025-06-20 15:13:01.237253
76847,Single Use Guide Sheath Kit,Medical devices,Single Use Guide Sheath Kit,Performance,Gastroenterology and urology,2025-01-23,2025-06-20 15:13:01.237253
75043,Transport Canada Recall - 2024060 - GENERAL MOTORS,TC,Car recalled by GENERAL MOTORS,Lights And Instruments,Car - Light Truck & Van - SUV - Truck - Med. & H.D.,2025-01-22,2025-06-20 15:13:01.237253
76676,Transport Canada Recall - 2024733 - BMW,TC,SUV recalled by BMW,Structure,SUV,2025-01-22,2025-06-20 15:13:01.237253
76842,Essenz HLM,Medical devices,Essenz HLM,Performance,Cardiovascular,2025-01-22,2025-06-20 15:13:01.237253
76843,Cape Breton Oatcake Society brand Oatcakes - English Toffee recalled due to undeclared almond ,CFIA,Oatcakes - English Toffee ,Tree nut,"Candy, confectionary, snacks and sweeteners",2025-01-22,2025-06-20 15:13:01.237253
76845,Specimen Collection Kit For The Fetal Fibronectin Test,Medical devices,Specimen Collection Kit For The Fetal Fibronectin Test,Performance,Microbiology,2025-01-22,2025-06-20 15:13:01.237253
76846,Right Angle Valve Only and Inline Small Valve Only,Medical devices,Right Angle Valve Only and Inline Small Valve Only,Labelling and packaging,Neurology,2025-01-22,2025-06-20 15:13:01.237253
76852,Transport Canada Recall - 2025003 - KIA,TC,SUV recalled by KIA,Brakes,SUV,2025-01-22,2025-06-20 15:13:01.237253
76853,Transport Canada Recall - 2025005 - BLUE BIRD,TC,School Bus recalled by BLUE BIRD,Lights And Instruments,School Bus,2025-01-22,2025-06-20 15:13:01.237253
76854,Transport Canada Recall - 2025006 - VINFAST AUTO CANADA INC.,TC,SUV recalled by VINFAST AUTO CANADA INC.,Airbag,SUV,2025-01-22,2025-06-20 15:13:01.237253
76856,Transport Canada Recall - 2025010 - KUBOTA CANADA LTD.,TC,Restricted-Use Vehicle recalled by KUBOTA CANADA LTD.,Suspension,Restricted-Use Vehicle,2025-01-22,2025-06-20 15:13:01.237253
76857,Transport Canada Recall - 2025011 - KIA,TC,SUV recalled by KIA,Lights And Instruments,SUV,2025-01-22,2025-06-20 15:13:01.237253
76859,Transport Canada Recall - 2025013 - FIAT CHRYSLER AUTOMOBILES,TC,Chassis Cab recalled by FIAT CHRYSLER AUTOMOBILES,Airbag,Chassis Cab - Light Truck & Van,2025-01-22,2025-06-20 15:13:01.237253
76860,Transport Canada Recall - 2025014 - GENERAL MOTORS,TC,SUV recalled by GENERAL MOTORS,Brakes,SUV,2025-01-22,2025-06-20 15:13:01.237253
76862,Transport Canada Recall - 2025017 - HONDA,TC,SUV recalled by HONDA,High Voltage,SUV,2025-01-22,2025-06-20 15:13:01.237253
76863,Transport Canada Recall - 2025018 - PACCAR,TC,Truck - Med. & H.D. recalled by PACCAR,Powertrain,Truck - Med. & H.D.,2025-01-22,2025-06-20 15:13:01.237253
76865,Little Gourmet Organic brand Fruit & Veggie Oat Bars recalled due to yeast,CFIA,Fruit & Veggie Oat Bars,Non harmful (quality or spoilage),Other,2025-01-22,2025-06-20 15:13:01.237253
76872,No Sugar Company brand Shellz Dark Chocolatey Peanut Crunch recalled due to improperly declared milk,CFIA,Shellz Dark Chocolatey Peanut Crunch,Milk,"Candy, confectionary, snacks and sweeteners",2025-01-22,2025-06-20 15:13:01.237253
76830,Semaglutide + Pyridoxine: produced with an unauthorized active pharmaceutical ingredient,Drugs and health products,Create Compounding Pharmacy - Semaglutide + Pyridoxine,Product quality,Drugs,2025-01-21,2025-06-20 15:13:01.237253
76848,Transport Canada Recall - 2025001 - ALTEC INDUSTRIES,TC,Equipment recalled by ALTEC INDUSTRIES,Suspension,Equipment,2025-01-21,2025-06-20 15:13:01.237253
76849,Transport Canada Recall - 2025019 - FOREST RIVER,TC,RV Trailer recalled by FOREST RIVER,Accessories,RV Trailer,2025-01-21,2025-06-20 15:13:01.237253
75903,Certain brands of shell eggs recalled due to Salmonella,CFIA,Eggs,Salmonella,Eggs,2025-01-20,2025-06-20 15:13:01.237253
76605,Transport Canada Recall - 2024695 - POLARIS,TC,Restricted-Use Vehicle recalled by POLARIS,Structure,Restricted-Use Vehicle,2025-01-20,2025-06-20 15:13:01.237253
76844,Transport Canada Recall - 2025016 - JAGUAR,TC,Car recalled by JAGUAR,Visual System,Car,2025-01-20,2025-06-20 15:13:01.237253
76841,Sweet Cream brand Mini Patisserie recalled due to Salmonella ,CFIA,Mini Patisserie,Salmonella,Other,2025-01-18,2025-06-20 15:13:01.237253
76839,AK 96 and AK 98 Dialysis Machines,Medical devices,AK 96 and AK 98 Dialysis Machines,Performance,Gastroenterology and urology,2025-01-17,2025-06-20 15:13:01.237253
76797,Lexmark specialty printers recalled due to fire hazard ,Consumer product safety,Lexmark specialty printers,Fire hazard,Electronics,2025-01-16,2025-06-20 15:13:01.237253
76813,Northern Tool Adjustable Swivel Shop Stools with Backrests recalled due to fall hazard ,Consumer product safety,Northern Tool Adjustable Swivel Shop Stools with Backrests   ,Fall hazard,Household items,2025-01-16,2025-06-20 15:13:01.237253
76826,Floating Wall Theater Entertainment Centers and Panels recalled due to injury hazard ,Consumer product safety,Manhattan Comfort Floating Wall Theater Entertainment Centers and Panels,Injury hazard,Household items,2025-01-16,2025-06-20 15:13:01.237253
76836,Heartware Ventricular Assist System - Heartware Monitor,Medical devices,Heartware Ventricular Assist System - Heartware Monitor,Performance,General hospital and personal use,2025-01-16,2025-06-20 15:13:01.237253
76837,Stryker Precision Thin Blade Attachments,Medical devices,Stryker Precision Thin Blade Attachments,Performance,Orthopaedics,2025-01-16,2025-06-20 15:13:01.237253
76840,Transport Canada Recall - 2025009 - WINNEBAGO INDUSTRIES,TC,Motorhome recalled by WINNEBAGO INDUSTRIES,Accessories,Motorhome,2025-01-16,2025-06-20 15:13:01.237253
74542,Transport Canada Recall - 2023589 - TOYOTA,TC,SUV recalled by TOYOTA,Electrical,SUV,2025-01-15,2025-06-20 15:13:01.237253
76831,Xhibit Telemetry Receiver (Xtr),Medical devices,Xhibit Telemetry Receiver (Xtr),Performance,General hospital and personal use,2025-01-15,2025-06-20 15:13:01.237253
76832,Vista 120 and Vista 120s,Medical devices,Vista 120 and Vista 120s,Performance,Cardiovascular,2025-01-15,2025-06-20 15:13:01.237253
76838,Transport Canada Recall - 2025007 - MITSUBISHI FUSO,TC,Truck - Med. & H.D. recalled by MITSUBISHI FUSO,Suspension,Truck - Med. & H.D.,2025-01-15,2025-06-20 15:13:01.237253
75337,"Heartsine Samaritan PAD 360P, 500P, and 350P",Medical devices,"Heartsine Samaritan PAD 360P, 500P, and 350P",Performance,Cardiovascular,2025-01-14,2025-06-20 15:13:01.237253
76828,Coloplast Biatain STD Alginate 10x10cm,Medical devices,Coloplast Biatain STD Alginate 10x10cm,Sterility,General and plastic surgery,2025-01-14,2025-06-20 15:13:01.237253
76829,Access PCT,Medical devices,Access PCT,Performance,Chemistry,2025-01-14,2025-06-20 15:13:01.237253
76833,"Milka brand Bubbly Alpine Milk ""Chocolat"" recalled due to undeclared hazelnut",CFIA,"Bubbly Alpine Milk ""Chocolat""",Tree nut,"Candy, confectionary, snacks and sweeteners",2025-01-14,2025-06-20 15:13:01.237253
76835,Transport Canada Recall - 2024776 - FORD,TC,SUV recalled by FORD,Accessories,SUV,2025-01-14,2025-06-20 15:13:01.237253
66081,Transport Canada Recall - 2020391 - FORD,TC,SUV recalled by FORD,Airbag,SUV,2025-01-13,2025-06-20 15:13:01.237253
71180,Transport Canada Recall - 2011348 - GENERAL MOTORS,TC,Car recalled by GENERAL MOTORS,Suspension,Car,2025-01-13,2025-06-20 15:13:01.237253
76825,AG-Escitalopram: may contain blisters of the foreign product Tillomed Gabapentin 100mg capsule,Drugs and health products,AG-Escitalopram,Product quality,Drugs,2025-01-13,2025-06-20 15:13:01.237253
76834,Transport Canada Recall - 2025004 - PRINX CHENGSHAN TIRE NORTH AMERICA,TC,Tire recalled by PRINX CHENGSHAN TIRE NORTH AMERICA,Tires,Tire,2025-01-13,2025-06-20 15:13:01.237253
76823,Transport Canada Recall - 2024783 - POLARIS,TC,Motorcycle recalled by POLARIS,Lights And Instruments,Motorcycle,2025-01-10,2025-06-20 15:13:01.237253
75142,Transport Canada Recall - 2024102 - BLUE BIRD,TC,School Bus recalled by BLUE BIRD,Brakes,School Bus,2025-01-09,2025-06-20 15:13:01.237253
76798,Techno Square Flip Top Torch Lighters recalled due to potential fire hazard,Consumer product safety,Techno Square Flip Top Torch Lighters,Burn hazard - Fire hazard,Household items,2025-01-09,2025-06-20 15:13:01.237253
76807,HTRC C240 Battery Chargers recalled due to fire and burn hazards,Consumer product safety,HTRC C240 Battery Chargers,Fire hazard - Burn hazard,Electronics,2025-01-09,2025-06-20 15:13:01.237253
76811,"Vitros®  5600, 3600 and XT Systems",Medical devices,"Vitros®  5600, 3600 and XT Systems",Performance,Chemistry,2025-01-09,2025-06-20 15:13:01.237253
76812,"ETHIBOND EXCEL® , ETHIBOND®, PERMAHAND®, PROLENE® sutures",Medical devices,"ETHIBOND EXCEL® , ETHIBOND®, PERMAHAND®, PROLENE® sutures",Sterility,General and plastic surgery,2025-01-09,2025-06-20 15:13:01.237253
76816,Transport Canada Recall - 2024775 - KIA,TC,SUV recalled by KIA,Seats And Restraints,SUV,2025-01-09,2025-06-20 15:13:01.237253
76819,Transport Canada Recall - 2024780 - FORD,TC,Light Truck & Van recalled by FORD,Fuel System,Light Truck & Van - Truck - Med. & H.D.,2025-01-09,2025-06-20 15:13:01.237253
76805,Infinity® Centralstation Wide,Medical devices,Infinity® Centralstation Wide,Performance,General hospital and personal use,2025-01-08,2025-06-20 15:13:01.237253
76806,Hot AXIOS™ Stent and Electrocautery Enhanced Delivery System,Medical devices,Hot AXIOS™ Stent and Electrocautery Enhanced Delivery System,Performance,Gastroenterology and urology,2025-01-08,2025-06-20 15:13:01.237253
76808,Eclipse™ Pro and Eclipse™ Mini ,Medical devices,Eclipse™ Pro and Eclipse™ Mini ,Labelling and packaging,Cardiovascular,2025-01-08,2025-06-20 15:13:01.237253
76809,Digital Telemetry System,Medical devices,Digital Telemetry System,Performance,General hospital and personal use,2025-01-08,2025-06-20 15:13:01.237253
76464,Transport Canada Recall - 2024632 - MACK,TC,Truck - Med. & H.D. recalled by MACK,Brakes,Truck - Med. & H.D.,2025-01-07,2025-06-20 15:13:01.237253
76465,Transport Canada Recall - 2024633 - VOLVO TRUCKS,TC,Truck - Med. & H.D. recalled by VOLVO TRUCKS,Brakes,Truck - Med. & H.D.,2025-01-07,2025-06-20 15:13:01.237253
76799,Health Canada warns that FLIKRFIRE Tabletop Fireplaces may pose a flame jetting and fire hazard,Consumer product safety,FLIKRFIRE Tabletop Fireplaces,Fire hazard,Household items,2025-01-07,2025-06-20 15:13:01.237253
76800,JAMP-Escitalopram: may contain blisters of the foreign product Tillomed Gabapentin 100mg capsule,Drugs and health products,JAMP - ESCITALOPRAM 20mg,Product quality,Drugs,2025-01-07,2025-06-20 15:13:01.237253
76801,SoKINOX™ NO Delivering And Monitoring System,Medical devices,SoKINOX™ NO Delivering And Monitoring System,Labelling and packaging,Anaesthesiology,2025-01-07,2025-06-20 15:13:01.237253
76802,VACUETTE® Sample Transfer Unit,Medical devices,VACUETTE® Sample Transfer Unit,Performance,General hospital and personal use,2025-01-07,2025-06-20 15:13:01.237253
76803,QUETIAPINE XR :  Affected lots may exceed the established acceptable intake limit for N-nitroso-desalkyl-quetiapine (NNAP),Drugs and health products,QUETIAPINE XR,Product quality,Drugs,2025-01-07,2025-06-20 15:13:01.237253
76804,Zeus® Infinity® Empowered,Medical devices,Zeus® Infinity® Empowered,Performance,Anaesthesiology,2025-01-07,2025-06-20 15:13:01.237253
76810,Transport Canada Recall - 2024785 - SPARTAN FIRE,TC,Truck - Med. & H.D. recalled by SPARTAN FIRE,Electrical,Truck - Med. & H.D.,2025-01-07,2025-06-20 15:13:01.237253
76209,Transport Canada Recall - 2024533 - HARLEY-DAVIDSON,TC,Motorcycle recalled by HARLEY-DAVIDSON,Electrical,Motorcycle,2025-01-06,2025-06-20 15:13:01.237253
76382,Transport Canada Recall - 2024597 - PIRELLI,TC,Tire recalled by PIRELLI,Tires,Tire,2025-01-06,2025-06-20 15:13:01.237253
76794,Nobel Biocare N1 TiUltra TCC NP,Medical devices,Nobel Biocare N1 TiUltra TCC NP,Sterility,Dental,2025-01-03,2025-06-20 15:13:01.237253
76795,AnchorFast Oral Endotracheal Tube Fastener,Medical devices,AnchorFast Oral Endotracheal Tube Fastener,Performance,Anaesthesiology,2025-01-03,2025-06-20 15:13:01.237253
76796,Thunderbeat Type S Hand Instruments,Medical devices,Thunderbeat Type S Hand Instruments,Performance,Obstetrics and gynaecology,2025-01-03,2025-06-20 15:13:01.237253
76780,Nice Dream vibrating bullet with remote ring recalled due to injury hazard ,Consumer product safety,Nice Dream vibrating bullet with remote ring,Injury hazard,Electronics,2025-01-02,2025-06-20 15:13:01.237253
76788,HemosIL Heparin Calibrators,Medical devices,HemosIL Heparin Calibrators,Performance,Chemistry,2025-01-02,2025-06-20 15:13:01.237253
76789,BD PCR Cartridges 24,Medical devices,BD PCR Cartridges 24,Performance,Microbiology,2025-01-02,2025-06-20 15:13:01.237253
76790,Evangeline Biostimulator,Medical devices,Evangeline Biostimulator,Unauthorised device,Medical devices,2025-01-02,2025-06-20 15:13:01.237253
76792,IP DAB Chromogen Kit 80 mL,Medical devices,IP DAB Chromogen Kit 80 mL,Performance,Pathology,2025-01-02,2025-06-20 15:13:01.237253
76793,Demsun A36 cyanoacrylate adhesive and activator recalled due to improper packaging and labelling,Consumer product safety,Demsun A36 cyanoacrylate adhesive and activator,Labelling and packaging,Chemicals,2025-01-02,2025-06-20 15:13:01.237253
76774,Brivo NM 615 - Main Unit,Medical devices,Brivo NM 615 - Main Unit,Performance,Radiology,2024-12-31,2025-06-20 15:13:01.237253
76777,GE Healthcare Nuclear Medicine Systems,Medical devices,GE Healthcare Nuclear Medicine Systems,Performance,Radiology,2024-12-31,2025-06-20 15:13:01.237253
76778,Level 1® I.V. Pole With Flanking Brackets,Medical devices,Level 1® I.V. Pole With Flanking Brackets,Device compatibility,General hospital and personal use,2024-12-31,2025-06-20 15:13:01.237253
76779,Single Use Mechanical Lithotriptor V,Medical devices,Single Use Mechanical Lithotriptor V,Performance,Gastroenterology and urology,2024-12-31,2025-06-20 15:13:01.237253
76791,President's Choice brand Mediterranean Sea Salts and Himalayan Pink Rock Salts recalled due to pieces of plastic,CFIA,"Mediterranean Sea Salts, Himalayan Pink Rock Salts",Extraneous Material,Herbs and spices,2024-12-31,2025-06-20 15:13:01.237253
76769,Coloplast Catheters,Medical devices,Coloplast Catheters,Labelling and packaging - Sterility,Gastroenterology and urology - General and plastic surgery,2024-12-30,2025-06-20 15:13:01.237253
76770,Idylla Instrument,Medical devices,Idylla Instrument,Performance,Chemistry,2024-12-30,2025-06-20 15:13:01.237253
76771,Azurion and Allura Systems,Medical devices,Azurion and Allura Systems,Performance,Radiology,2024-12-30,2025-06-20 15:13:01.237253
76772,Panther Fusion® GBS Assay,Medical devices,Panther Fusion® GBS Assay,Performance,Microbiology,2024-12-30,2025-06-20 15:13:01.237253
76773,Smartdrive Mx2+ Power Assist,Medical devices,Smartdrive Mx2+ Power Assist,Performance,Physical medicine,2024-12-30,2025-06-20 15:13:01.237253
76775,PMS-CINACALCET: Affected lots may exceed the established acceptable intake limit for N-nitroso-cinacalcet.,Drugs and health products,"PMS-CINACALCET Tablets (30MG, 60 MG, 90 MG) ",Product safety,Drugs,2024-12-30,2025-06-20 15:13:01.237253
76776,"Iris X80, X90, and PXL Intra-Oral Cameras",Medical devices,"Iris X80, X90, and PXL Intra-Oral Cameras",Unauthorised device,General and plastic surgery - General hospital and personal use,2024-12-30,2025-06-20 15:13:01.237253
76782,Transport Canada Recall - 2024765 - FIAT CHRYSLER AUTOMOBILES,TC,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Lights And Instruments,Light Truck & Van,2024-12-30,2025-06-20 15:13:01.237253
76783,Transport Canada Recall - 2024768 - NEWELL INDUSTRIES CANADA LTD.,TC,Child Car Seat recalled by NEWELL INDUSTRIES CANADA LTD.,Other,Child Car Seat,2024-12-30,2025-06-20 15:13:01.237253
76784,Transport Canada Recall - 2024771 - LAMBORGHINI,TC,Car recalled by LAMBORGHINI,Engine,Car,2024-12-30,2025-06-20 15:13:01.237253
76785,Transport Canada Recall - 2024772 - CANADIAN MOTOR IMPORT INC.,TC,Restricted-Use Vehicle recalled by CANADIAN MOTOR IMPORT INC.,Powertrain,Restricted-Use Vehicle,2024-12-30,2025-06-20 15:13:01.237253
76786,Transport Canada Recall - 2024773 - NEWELL INDUSTRIES CANADA LTD.,TC,Child Car Seat recalled by NEWELL INDUSTRIES CANADA LTD.,Other,Child Car Seat,2024-12-30,2025-06-20 15:13:01.237253
76787,Transport Canada Recall - 2024774 - NEWELL INDUSTRIES CANADA LTD.,TC,Child Car Seat recalled by NEWELL INDUSTRIES CANADA LTD.,Other,Child Car Seat,2024-12-30,2025-06-20 15:13:01.237253
76768,Forceps/Irrigation Plug,Medical devices,Forceps/Irrigation Plug,Device compatibility,Gastroenterology and urology,2024-12-27,2025-06-20 15:13:01.237253
76699,PIEPS Pro IPS Avalanche Transceivers recalled due to a risk of signal transmission failure during emergencies,Consumer product safety,PIEPS Pro IPS avalanche transceivers,Injury hazard,Sports and fitness,2024-12-24,2025-06-20 15:13:01.237253
76729,Mother and Baby Plush Toys recalled due to choking hazard ,Consumer product safety,Mother and Baby Plush Toys,Choking hazard,Toys and games,2024-12-24,2025-06-20 15:13:01.237253
76755,Neo-Tee T-Piece Resuscitator,Medical devices,Neo-Tee T-Piece Resuscitator,Performance,Anaesthesiology,2024-12-24,2025-06-20 15:13:01.237253
76759,QAngio XA 3D,Medical devices,QAngio XA 3D,Performance,General hospital and personal use,2024-12-24,2025-06-20 15:13:01.237253
76767,Certain Fromagerie des Grondines cheeses recalled due to possible presence of generic E. coli and Staphylococcus aureus,CFIA,Cheese,E. Coli - non-pathogenic - Staphylococcus aureus,Dairy,2024-12-24,2025-06-20 15:13:01.237253
76580,Transport Canada Recall - 2024687 - FORD,TC,SUV recalled by FORD,Engine,Light Truck & Van - SUV,2024-12-23,2025-06-20 15:13:01.237253
76716,Souris Verte brand household alcohol recalled due to a risk of aspiration and the lack of child-resistant packaging,Consumer product safety,Souris Verte brand household alcohol,Aspiration hazard,Chemicals,2024-12-23,2025-06-20 15:13:01.237253
76730,FLAGAV Play Mat recalled due to choking hazard,Consumer product safety,"FLAGAV 79 x 59 inch Play Mat with roads, hot air balloons and Ferris wheels, and truck graphic designs",Choking hazard,Toys and games,2024-12-23,2025-06-20 15:13:01.237253
76731,VEVOR Baby Gate recalled due to entrapment hazard  ,Consumer product safety,VEVOR Baby Gate,Entrapment hazard,Household items,2024-12-23,2025-06-20 15:13:01.237253
76754,Jamp Amoxi Clav Suspension; Out of specification,Drugs and health products,Jamp Amoxi Clav Suspension,Product quality,Drugs,2024-12-23,2025-06-20 15:13:01.237253
76760,Heavenfull brand Brownie Skillet with Vanilla Ice Cream recalled due to pieces of plastic (nitrile),CFIA,Brownie Skillet with Vanilla Ice Cream,Extraneous Material,"Candy, confectionary, snacks and sweeteners",2024-12-23,2025-06-20 15:13:01.237253
76761,"Sweet Fix brand chocolate bars recalled due to undeclared wheat, sesame and milk ",CFIA,Chocolate bars,Gluten - Wheat - Sesame seeds - Milk,"Candy, confectionary, snacks and sweeteners",2024-12-23,2025-06-20 15:13:01.237253
76762,Transport Canada Recall - 2024736 - PEG PEREGO,TC,Child Car Seat recalled by PEG PEREGO,Label,Child Car Seat,2024-12-23,2025-06-20 15:13:01.237253
76763,Transport Canada Recall - 2024745 - DAIMLER TRUCK NORTH AMERICA,TC,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Visual System,Truck - Med. & H.D.,2024-12-23,2025-06-20 15:13:01.237253
76764,Transport Canada Recall - 2024764 - PEG PEREGO,TC,Child Car Seat recalled by PEG PEREGO,Label,Child Car Seat,2024-12-23,2025-06-20 15:13:01.237253
76766,Transport Canada Recall - 2024770 - HONDA,TC,Car recalled by HONDA,Fuel System,Car,2024-12-23,2025-06-20 15:13:01.237253
76750,Certain Taylor Shellfish Canada ULC brand Oysters recalled due to norovirus,CFIA,Certain oysters,Norovirus,Fresh,2024-12-21,2025-06-20 15:13:01.237253
76711,Unbranded Blue Beam Laser Pointer and JD-303 Green Laser Pointer recalled due to eye injury hazard ,Consumer product safety,Unbranded Blue Beam Laser Pointer and JD-303 Green Laser Pointer,Injury hazard,Electronics,2024-12-20,2025-06-20 15:13:01.237253
76728,TEVA-Codeine Tablets: out of specification on friability test (broken tablet) during stability testing for affected lots. ,Drugs and health products,TEVA-Codeine Tablets,Product safety,Drugs,2024-12-20,2025-06-20 15:13:01.237253
76735,Century brand Flaked Light Tuna Hot & Spicy Style recalled due to undeclared gluten,CFIA,Flaked Light Tuna Hot & Spicy Style,Gluten,Fish and seafood,2024-12-20,2025-06-20 15:13:01.237253
76751,Transport Canada Recall - 2024766 - FIAT CHRYSLER AUTOMOBILES,TC,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Visual System,SUV,2024-12-20,2025-06-20 15:13:01.237253
76752,Transport Canada Recall - 2024767 - FIAT CHRYSLER AUTOMOBILES,TC,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Brakes,Car - SUV,2024-12-20,2025-06-20 15:13:01.237253
76753,"Pangea Shellfish & Seafood Co., Inc. brand Pacific Oysters - Pickering Passage recalled due to Norovirus ",CFIA,Pacific Oysters - Pickering Passage,Norovirus,Fish and seafood,2024-12-20,2025-06-20 15:13:01.237253
76758,8 Cakes brand Pistachio Knafeh recalled due to undeclared wheat ,CFIA,Pistachio Knafeh,Wheat,"Candy, confectionary, snacks and sweeteners",2024-12-20,2025-06-20 15:13:01.237253
76157,Transport Canada Recall - 2024502 - VOLKSWAGEN,TC,SUV recalled by VOLKSWAGEN,Structure,SUV,2024-12-19,2025-06-20 15:13:01.237253
76438,Transport Canada Recall - 2024636 - GENERAL MOTORS,TC,SUV recalled by GENERAL MOTORS,Airbag,SUV,2024-12-19,2025-06-20 15:13:01.237253
76696,SKIL PWR Core 40™ Lithium 5.0Ah 40V Battery Packs recalled due to potential fire and burn hazard,Consumer product safety,SKIL PWR Core 40™ Lithium 5.0Ah 40V Battery Packs,Burn hazard - Fire hazard,Tools and accessories,2024-12-19,2025-06-20 15:13:01.237253
76720,Medtronic Fixator Pins - Stainless Steel,Medical devices,Fixator Pins - Stainless Steel,Device compatibility,Orthopaedics,2024-12-19,2025-06-20 15:13:01.237253
76722,Biodesign® Hiatal Hernia Graft,Medical devices,Biodesign® Hiatal Hernia Graft,Labelling and packaging,General and plastic surgery,2024-12-19,2025-06-20 15:13:01.237253
76723,Vitros® Chemistry Products System - DGXN Slides (Digoxin),Medical devices,Vitros® Chemistry Products System - DGXN Slides (Digoxin),Labelling and packaging,Chemistry,2024-12-19,2025-06-20 15:13:01.237253
76724,DLP™ Elongated One Piece Arterial Cannulae,Medical devices,DLP™ Elongated One Piece Arterial Cannulae,Labelling and packaging,Cardiovascular,2024-12-19,2025-06-20 15:13:01.237253
76736,Transport Canada Recall - 2024744 - PACCAR,TC,Truck - Med. & H.D. recalled by PACCAR,Brakes,Truck - Med. & H.D.,2024-12-19,2025-06-20 15:13:01.237253
76737,Transport Canada Recall - 2024747 - FIAT CHRYSLER AUTOMOBILES,TC,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Lights And Instruments,SUV,2024-12-19,2025-06-20 15:13:01.237253
76738,Transport Canada Recall - 2024748 - DIEMO MACHINE WORKS INC,TC,Light Trailer recalled by DIEMO MACHINE WORKS INC,Structure,Light Trailer,2024-12-19,2025-06-20 15:13:01.237253
76739,Transport Canada Recall - 2024749 - OSHKOSH CORPORATION,TC,Truck - Med. & H.D. recalled by OSHKOSH CORPORATION,Fuel System,Truck - Med. & H.D.,2024-12-19,2025-06-20 15:13:01.237253
76740,Transport Canada Recall - 2024750 - GRAND DESIGN RV,TC,RV Trailer recalled by GRAND DESIGN RV,Structure,RV Trailer,2024-12-19,2025-06-20 15:13:01.237253
